date,temperature,temp_max,temp_min,precip,wind_speed,wind_dir,humidity,pressure
2020-06-19,17.837502,20.55,16.6,3.3999991,21.9718,259.18546,91.03542,1009.3918
2020-06-20,18.058332,20.75,16.0,9.800001,18.0,270.42703,87.1063,1010.6418
2020-06-21,18.76875,23.15,16.15,23.300003,19.083395,310.23068,90.251076,1011.12915
2020-06-22,18.743748,20.45,17.4,10.1,23.977188,317.03247,88.917755,1014.4541
2020-06-23,17.858335,21.6,14.45,0.2,22.79684,332.14246,69.899666,1019.60834
2020-06-24,16.593752,19.75,13.4,0.70000005,14.471821,273.97067,79.19488,1021.0417
2020-06-25,19.039585,24.45,12.9,5.7,16.65754,81.54508,82.623146,1022.4876
2020-06-26,21.170834,25.8,16.85,3.3000002,13.246826,120.50502,77.960106,1018.1167
2020-06-27,22.064585,27.9,17.05,2.7,15.256526,224.801,73.68711,1013.8667
2020-06-28,23.099998,27.15,19.15,0.5,16.808569,258.60522,75.55098,1013.4917
2020-06-29,20.15417,26.0,16.8,19.000002,23.762726,258.93597,85.748505,1010.821
2020-06-30,18.960417,23.2,15.0,0.0,22.366402,260.61362,72.909035,1011.51263
2020-07-01,22.418753,27.25,17.7,0.0,22.42427,250.57011,68.00269,1011.05817
2020-07-02,21.574999,24.55,19.15,39.500004,12.324414,226.70392,82.535225,1010.12506
2020-07-03,19.287498,22.1,16.55,9.2,22.553936,273.46582,89.61277,1013.125
2020-07-04,19.20625,23.6,15.0,0.2,11.113451,265.1193,75.72074,1017.61664
2020-07-05,21.3125,27.25,15.2,0.0,17.114204,255.31537,69.941734,1014.60425
2020-07-06,21.541666,27.8,15.65,1.0,23.740902,267.12363,70.57397,1010.2292
2020-07-07,15.791668,18.2,12.7,1.1,21.533897,296.69824,63.34679,1016.28754
2020-07-08,15.404166,19.85,9.9,6.3999996,21.175835,247.35016,72.504105,1016.9917
2020-07-09,17.066668,21.75,12.15,0.70000005,9.726665,243.85016,77.239296,1017.83325
2020-07-10,23.397917,29.3,16.35,0.0,20.188908,211.4255,65.12158,1013.2791
2020-07-11,16.366667,20.35,12.95,24.4,19.45333,333.56464,86.09135,1019.2083
2020-07-12,15.147918,18.95,11.65,1.3000001,12.682018,334.45282,73.72352,1024.1125
2020-07-13,14.935416,18.6,11.15,0.1,14.021525,273.03326,73.35835,1023.51666
2020-07-14,16.260416,21.45,9.45,0.0,10.08,114.98122,70.237305,1018.8042
2020-07-15,18.166666,23.55,11.75,0.0,10.661107,180.80692,68.03428,1013.80005
2020-07-16,16.300001,18.7,14.1,4.5,16.645864,268.74002,81.91587,1013.2542
2020-07-17,15.639584,19.0,12.65,3.2000003,13.324863,273.29724,81.54822,1016.4375
2020-07-18,18.375,23.5,14.85,7.2,20.265795,75.85829,86.32018,1016.42914
2020-07-19,19.718748,24.5,16.3,2.1999998,18.94024,82.256,83.24842,1015.93353
2020-07-20,20.229166,26.6,14.1,3.8000002,15.042659,195.06851,82.97041,1015.22504
2020-07-21,18.699999,21.5,15.65,9.800001,16.808569,275.26456,80.865715,1019.39166
2020-07-22,18.770834,23.2,14.2,0.3,13.779114,299.4273,67.29887,1019.87085
2020-07-23,17.572916,22.1,11.9,0.0,13.849477,46.227516,66.69393,1016.49585
2020-07-24,19.2,25.95,12.2,0.2,10.00256,130.2363,71.80262,1012.78766
2020-07-25,20.8125,25.8,15.6,0.0,10.587917,312.67847,69.40566,1012.32074
2020-07-26,21.47917,27.75,14.95,1.2,13.779114,117.93977,68.4502,1013.9917
2020-07-27,21.114584,25.0,17.6,2.0,11.304229,245.082,77.07763,1016.85425
2020-07-28,23.737501,29.95,16.95,0.0,17.771753,222.29565,68.822365,1013.2
2020-07-29,22.952082,26.6,18.3,0.6,20.771093,269.70236,68.413345,1015.4333
2020-07-30,21.029165,26.45,15.6,0.0,17.651016,268.68008,65.772285,1018.61255
2020-07-31,19.972916,24.65,15.3,0.0,20.858265,276.96722,58.009235,1016.75836
2020-08-01,18.597918,24.0,12.35,0.0,11.090103,335.79227,59.596638,1016.63336
2020-08-02,20.325,26.7,11.35,0.0,9.178235,155.09526,62.589046,1014.35425
2020-08-03,21.535416,27.0,17.0,1.7,19.914217,234.98174,68.618324,1009.5291
2020-08-04,19.316666,22.8,16.55,7.4999995,20.633371,303.5713,84.962776,1008.1084
2020-08-05,18.152082,21.55,15.9,2.0,15.484185,48.757786,77.83113,1018.3291
2020-08-06,20.93333,26.5,16.45,0.0,15.745627,80.88421,73.71491,1020.99994
2020-08-07,23.5,29.55,17.7,0.0,19.083395,86.95125,66.49564,1022.0125
2020-08-08,23.693748,30.0,16.1,0.0,18.079027,83.74609,65.03104,1020.8333
2020-08-09,25.039583,30.75,18.0,0.0,12.245294,88.28293,58.227615,1018.13745
2020-08-10,24.018747,29.55,18.15,0.0,14.081478,94.12472,62.216457,1017.03326
2020-08-11,23.339582,29.5,17.9,0.3,15.782622,80.70167,64.87841,1018.17096
2020-08-12,21.762499,27.3,16.4,0.0,12.287555,75.868614,54.526455,1019.5125
2020-08-13,21.795835,28.55,13.1,0.0,12.0694,104.167076,55.598362,1016.66656
2020-08-14,23.206251,28.95,16.2,0.0,19.483284,91.74322,50.982555,1013.70416
2020-08-15,21.61875,26.65,15.7,0.0,20.724247,72.1345,54.57523,1013.96246
2020-08-16,21.539583,26.55,16.7,0.1,21.599998,83.63799,57.718784,1014.7541
2020-08-17,21.781248,27.3,17.1,2.8999999,11.090103,203.53229,74.74265,1011.9292
2020-08-18,19.987501,23.3,17.5,5.2000003,20.163212,247.3015,85.774506,1008.60004
2020-08-19,18.072918,19.95,17.1,13.500001,16.954432,265.46036,92.803474,1008.5584
2020-08-20,19.9125,24.85,15.9,0.2,19.110542,260.95428,78.04941,1012.89996
2020-08-21,21.531248,27.75,14.35,0.0,7.9526596,208.8555,70.8663,1016.53326
2020-08-22,23.629166,29.8,17.3,0.4,14.689589,254.61935,71.623955,1014.88336
2020-08-23,20.185415,23.1,18.35,15.400001,13.627795,268.94107,85.640465,1014.9626
2020-08-24,18.847916,22.75,15.4,0.0,14.241629,263.7656,75.34163,1014.9666
2020-08-25,17.525,21.5,14.3,0.3,17.208603,257.75363,71.37502,1013.89996
2020-08-26,19.908333,26.8,14.15,0.0,31.487139,234.97762,63.271255,1009.47504
2020-08-27,18.525,20.5,14.8,0.1,31.983318,268.90283,58.98406,1011.7334
2020-08-28,17.54167,23.7,10.75,0.0,11.726277,237.91112,68.20304,1010.95404
2020-08-29,19.727081,23.3,15.65,2.1,13.551501,39.400673,77.102905,1007.26666
2020-08-30,22.620834,29.9,16.4,2.5,20.767975,134.62059,75.50786,1006.36664
2020-08-31,18.574999,22.45,15.25,0.1,33.190357,258.3786,69.412994,1011.925
2020-09-01,14.997916,17.15,13.75,23.600002,26.282465,57.034527,87.51684,1010.56244
2020-09-02,13.572917,16.5,10.35,3.3999994,24.50381,260.84543,83.79089,1015.62085
2020-09-03,14.233333,19.75,8.05,0.0,12.979984,251.25017,74.5772,1021.41656
2020-09-04,16.533335,22.5,10.05,0.0,20.12461,252.4743,73.55454,1023.35406
2020-09-05,20.19375,26.75,14.85,0.0,11.841756,234.24599,75.44819,1017.88763
2020-09-06,16.325,17.7,13.9,17.100002,15.124284,320.13644,87.72904,1017.4543
2020-09-07,14.235416,15.9,11.7,8.500001,9.504273,24.132374,86.73434,1022.0249
2020-09-08,14.7229185,19.8,10.35,0.0,14.77755,252.46541,75.678116,1027.0126
2020-09-09,17.595835,23.7,11.95,0.0,10.829958,251.53061,69.95089,1023.2751
2020-09-10,16.337498,19.9,12.9,1.4,19.296133,269.5942,79.68636,1018.85406
2020-09-11,14.9875,20.7,8.6,0.0,12.979984,85.77289,77.64533,1019.9292
2020-09-12,18.13125,24.4,10.65,0.0,8.669949,106.03011,76.459435,1020.6375
2020-09-13,18.937498,24.55,14.35,0.0,13.722565,254.26028,79.44239,1025.2916
2020-09-14,19.116667,25.7,12.85,0.0,7.69592,196.72653,77.084,1029.1459
2020-09-15,19.354168,26.2,12.5,0.0,14.471821,95.93733,75.30372,1025.725
2020-09-16,20.922916,28.4,13.85,0.0,11.91812,232.65056,72.64202,1019.18335
2020-09-17,17.135418,20.35,10.8,1.2,18.416384,322.09833,70.63055,1021.05426
2020-09-18,11.147916,16.0,5.65,0.0,10.883676,18.02154,70.44918,1028.3207
2020-09-19,12.581249,18.8,6.9,0.0,12.979984,86.82593,68.65194,1025.0084
2020-09-20,13.412499,19.4,8.35,0.0,15.815435,78.0775,74.93058,1020.67505
2020-09-21,15.106248,22.4,8.8,0.0,10.1887,104.7436,76.00141,1019.6584
2020-09-22,16.622917,25.05,9.25,0.0,11.269782,176.42374,71.59298,1016.29584
2020-09-23,16.918749,24.0,10.55,0.5,10.495713,151.21536,74.68472,1010.11255
2020-09-24,17.541666,22.4,13.45,0.0,14.081478,227.16785,78.47379,1008.48755
2020-09-25,17.191666,23.9,11.8,1.0,19.826164,135.54791,79.78143,1001.23334
2020-09-26,15.23125,19.85,11.0,8.400001,21.129883,281.00302,80.6851,993.6042
2020-09-27,10.529166,14.25,7.3,0.4,26.82906,259.12042,71.190056,1005.9209
2020-09-28,10.84375,15.35,4.75,4.0,21.96,87.13768,80.79064,1012.6457
2020-09-29,12.743751,15.4,11.0,3.1000001,18.844202,269.50424,84.88907,1012.2417
2020-09-30,12.497916,13.15,11.65,33.1,18.0,329.30038,93.25465,1010.2917
2020-10-01,12.258335,12.8,11.6,6.7000003,7.653705,331.4238,94.493866,1005.1126
2020-10-02,13.383332,17.6,11.15,4.7999997,14.039999,106.59819,89.19207,1005.44165
2020-10-03,18.370832,23.8,14.05,0.0,20.746122,121.364845,71.50153,1003.0166
2020-10-04,17.40833,21.65,13.3,0.9,25.96496,165.67561,65.99886,1003.675
2020-10-05,15.506248,21.7,11.25,0.1,17.283749,168.04903,71.78896,1008.3792
2020-10-06,13.827081,19.15,8.65,0.1,10.495713,229.46237,74.39713,1010.90826
2020-10-07,13.345832,16.25,10.1,1.4000001,17.283749,249.39363,74.084915,1010.771
2020-10-08,11.995835,15.35,8.7,4.8999996,14.986553,268.81036,82.60522,1019.5168
2020-10-09,12.402084,17.45,7.75,0.0,12.964998,232.64551,78.98788,1020.45
2020-10-10,13.735419,18.35,9.25,1.9000001,13.708391,255.90433,84.842125,1017.7751
