datetime_utc_from,datetime_utc_to,value,parameter,units,coverage_pct,observed_count,expected_count,avg,min,max
2019-09-19T22:00:00Z,2019-09-20T22:00:00Z,16.0,pm10,µg/m³,100.0,24,24,15.991666666666667,9.0,23.8
2019-09-20T22:00:00Z,2019-09-21T22:00:00Z,15.5,pm10,µg/m³,100.0,24,24,15.483333333333329,7.8,21.2
2019-09-21T22:00:00Z,2019-09-22T22:00:00Z,5.76,pm10,µg/m³,100.0,24,24,5.7636363636363654,1.6,12.1
2019-09-22T22:00:00Z,2019-09-23T22:00:00Z,9.03,pm10,µg/m³,100.0,24,24,9.025000000000002,3.7,12.8
2019-09-23T22:00:00Z,2019-09-24T22:00:00Z,5.71,pm10,µg/m³,100.0,24,24,5.712500000000001,0.0,12.5
2019-09-24T22:00:00Z,2019-09-25T22:00:00Z,10.6,pm10,µg/m³,100.0,24,24,10.57272727272727,0.5,17.2
2019-09-25T22:00:00Z,2019-09-26T22:00:00Z,11.5,pm10,µg/m³,100.0,24,24,11.536363636363639,0.2,26.2
2019-09-26T22:00:00Z,2019-09-27T22:00:00Z,7.95,pm10,µg/m³,100.0,24,24,7.950000000000002,2.5,15.0
2019-09-27T22:00:00Z,2019-09-28T22:00:00Z,8.1,pm10,µg/m³,96.0,23,24,8.099999999999998,4.7,11.6
2019-09-28T22:00:00Z,2019-09-29T22:00:00Z,5.19,pm10,µg/m³,100.0,24,24,5.187499999999999,0.5,12.5
2019-09-29T22:00:00Z,2019-09-30T22:00:00Z,6.5,pm10,µg/m³,100.0,24,24,6.500000000000001,3.5,11.5
2019-09-30T22:00:00Z,2019-10-01T22:00:00Z,5.12,pm10,µg/m³,100.0,24,24,5.120833333333334,1.6,9.0
2019-10-01T22:00:00Z,2019-10-02T22:00:00Z,6.89,pm10,µg/m³,100.0,24,24,6.891666666666667,4.0,12.8
2019-10-02T22:00:00Z,2019-10-03T22:00:00Z,6.46,pm10,µg/m³,100.0,24,24,6.458333333333332,4.0,10.0
2019-10-03T22:00:00Z,2019-10-04T22:00:00Z,12.2,pm10,µg/m³,100.0,24,24,12.183333333333335,0.4,23.3
2019-10-04T22:00:00Z,2019-10-05T22:00:00Z,7.46,pm10,µg/m³,100.0,24,24,7.458333333333333,2.6,13.1
2019-10-05T22:00:00Z,2019-10-06T22:00:00Z,7.19,pm10,µg/m³,100.0,24,24,7.186956521739131,1.7,10.3
2019-10-06T22:00:00Z,2019-10-07T22:00:00Z,7.93,pm10,µg/m³,100.0,24,24,7.925000000000002,0.0,13.5
2019-10-07T22:00:00Z,2019-10-08T22:00:00Z,5.95,pm10,µg/m³,100.0,24,24,5.954166666666666,0.3,12.6
2019-10-08T22:00:00Z,2019-10-09T22:00:00Z,9.67,pm10,µg/m³,100.0,24,24,9.666666666666666,5.5,15.5
2019-10-09T22:00:00Z,2019-10-10T22:00:00Z,10.5,pm10,µg/m³,8.0,2,24,10.5,10.0,11.0
2019-10-10T22:00:00Z,2019-10-11T22:00:00Z,6.42,pm10,µg/m³,92.0,22,24,6.422727272727272,3.2,11.3
2019-10-11T22:00:00Z,2019-10-12T22:00:00Z,9.0,pm10,µg/m³,100.0,24,24,8.995833333333334,4.1,16.2
2019-10-12T22:00:00Z,2019-10-13T22:00:00Z,14.0,pm10,µg/m³,100.0,24,24,13.954166666666671,7.6,22.9
2019-10-13T22:00:00Z,2019-10-14T22:00:00Z,11.3,pm10,µg/m³,100.0,24,24,11.304166666666665,1.5,24.6
2019-10-14T22:00:00Z,2019-10-15T22:00:00Z,6.58,pm10,µg/m³,100.0,24,24,6.583333333333333,0.0,13.1
2019-10-15T22:00:00Z,2019-10-16T22:00:00Z,6.53,pm10,µg/m³,100.0,24,24,6.5249999999999995,2.2,10.5
2019-10-16T22:00:00Z,2019-10-17T22:00:00Z,3.1,pm10,µg/m³,100.0,24,24,3.0954545454545452,0.1,7.2
2019-10-17T22:00:00Z,2019-10-18T22:00:00Z,7.63,pm10,µg/m³,96.0,23,24,7.626086956521738,2.4,13.3
2019-10-18T22:00:00Z,2019-10-19T22:00:00Z,5.25,pm10,µg/m³,100.0,24,24,5.247826086956523,1.1,9.3
2019-10-19T22:00:00Z,2019-10-20T22:00:00Z,4.07,pm10,µg/m³,100.0,24,24,4.066666666666667,1.7,7.2
2019-10-20T22:00:00Z,2019-10-21T22:00:00Z,4.43,pm10,µg/m³,96.0,23,24,4.426086956521739,0.5,8.9
2019-10-21T22:00:00Z,2019-10-22T22:00:00Z,8.62,pm10,µg/m³,100.0,24,24,8.620833333333334,3.8,15.1
2019-10-22T22:00:00Z,2019-10-23T22:00:00Z,15.0,pm10,µg/m³,100.0,24,24,15.041666666666666,5.7,37.5
2019-10-23T22:00:00Z,2019-10-24T22:00:00Z,9.21,pm10,µg/m³,96.0,23,24,9.208695652173914,0.4,24.7
2019-10-24T22:00:00Z,2019-10-25T22:00:00Z,6.88,pm10,µg/m³,100.0,24,24,6.875000000000001,3.1,12.0
2019-10-25T22:00:00Z,2019-10-26T22:00:00Z,6.38,pm10,µg/m³,100.0,24,24,6.379166666666667,3.9,10.0
2019-10-26T22:00:00Z,2019-10-27T23:00:00Z,6.57,pm10,µg/m³,104.0,25,24,6.568,3.4,10.5
2019-10-27T23:00:00Z,2019-10-28T23:00:00Z,12.5,pm10,µg/m³,100.0,24,24,12.520833333333334,1.5,18.6
2019-10-28T23:00:00Z,2019-10-29T23:00:00Z,10.4,pm10,µg/m³,100.0,24,24,10.445833333333335,4.5,16.4
2019-10-29T23:00:00Z,2019-10-30T23:00:00Z,11.5,pm10,µg/m³,96.0,23,24,11.491304347826086,4.1,22.9
2019-10-30T23:00:00Z,2019-10-31T23:00:00Z,6.59,pm10,µg/m³,71.0,17,24,6.588235294117647,0.4,20.0
2019-10-31T23:00:00Z,2019-11-01T23:00:00Z,5.49,pm10,µg/m³,96.0,23,24,5.49,0.0,12.1
2019-11-01T23:00:00Z,2019-11-02T23:00:00Z,4.1,pm10,µg/m³,88.0,21,24,4.095000000000001,2.0,7.9
2019-11-02T23:00:00Z,2019-11-03T23:00:00Z,4.09,pm10,µg/m³,100.0,24,24,4.08695652173913,0.1,9.1
2019-11-03T23:00:00Z,2019-11-04T23:00:00Z,9.46,pm10,µg/m³,96.0,23,24,9.460869565217392,2.2,22.5
2019-11-04T23:00:00Z,2019-11-05T23:00:00Z,8.85,pm10,µg/m³,100.0,24,24,8.845833333333333,3.3,21.5
2019-11-05T23:00:00Z,2019-11-06T23:00:00Z,9.15,pm10,µg/m³,100.0,24,24,9.154166666666667,4.3,14.8
2019-11-06T23:00:00Z,2019-11-07T23:00:00Z,6.81,pm10,µg/m³,100.0,24,24,6.808695652173914,2.0,13.3
2019-11-07T23:00:00Z,2019-11-08T23:00:00Z,6.21,pm10,µg/m³,100.0,24,24,6.208333333333332,0.5,27.9
2019-11-08T23:00:00Z,2019-11-09T23:00:00Z,14.5,pm10,µg/m³,4.0,1,24,14.5,14.5,14.5
2019-11-09T23:00:00Z,2019-11-10T23:00:00Z,5.09,pm10,µg/m³,96.0,23,24,5.086363636363637,0.2,11.0
2019-11-10T23:00:00Z,2019-11-11T23:00:00Z,5.71,pm10,µg/m³,100.0,24,24,5.712500000000001,2.2,10.5
2019-11-11T23:00:00Z,2019-11-12T23:00:00Z,7.31,pm10,µg/m³,100.0,24,24,7.308333333333333,1.2,13.6
2019-11-12T23:00:00Z,2019-11-13T23:00:00Z,7.43,pm10,µg/m³,100.0,24,24,7.433333333333334,5.0,10.6
2019-11-13T23:00:00Z,2019-11-14T23:00:00Z,7.56,pm10,µg/m³,100.0,24,24,7.557142857142855,1.1,24.5
2019-11-14T23:00:00Z,2019-11-15T23:00:00Z,4.38,pm10,µg/m³,100.0,24,24,4.378260869565217,0.1,12.8
2019-11-15T23:00:00Z,2019-11-16T23:00:00Z,4.33,pm10,µg/m³,83.0,20,24,4.3315789473684205,0.1,18.0
2019-11-16T23:00:00Z,2019-11-17T23:00:00Z,10.7,pm10,µg/m³,100.0,24,24,10.65,1.7,26.9
2019-11-17T23:00:00Z,2019-11-18T23:00:00Z,12.5,pm10,µg/m³,100.0,24,24,12.525000000000006,0.0,19.6
2019-11-18T23:00:00Z,2019-11-19T23:00:00Z,13.1,pm10,µg/m³,100.0,24,24,13.104166666666664,5.7,47.2
2019-11-19T23:00:00Z,2019-11-20T23:00:00Z,19.2,pm10,µg/m³,100.0,24,24,19.2375,6.8,50.0
2019-11-20T23:00:00Z,2019-11-21T23:00:00Z,15.8,pm10,µg/m³,100.0,24,24,15.825000000000001,3.5,54.2
2019-11-21T23:00:00Z,2019-11-22T23:00:00Z,3.93,pm10,µg/m³,100.0,24,24,3.929166666666667,0.4,8.8
2019-11-22T23:00:00Z,2019-11-23T23:00:00Z,4.33,pm10,µg/m³,100.0,24,24,4.333333333333333,1.0,18.0
2019-11-23T23:00:00Z,2019-11-24T23:00:00Z,8.8,pm10,µg/m³,100.0,24,24,8.800000000000002,4.2,14.8
2019-11-24T23:00:00Z,2019-11-25T23:00:00Z,4.95,pm10,µg/m³,100.0,24,24,4.954166666666667,1.7,9.6
2019-11-25T23:00:00Z,2019-11-26T23:00:00Z,6.11,pm10,µg/m³,100.0,24,24,6.112500000000001,1.7,14.5
2019-11-26T23:00:00Z,2019-11-27T23:00:00Z,6.29,pm10,µg/m³,100.0,24,24,6.291666666666665,1.5,10.0
2019-11-27T23:00:00Z,2019-11-28T23:00:00Z,8.49,pm10,µg/m³,100.0,24,24,8.491666666666667,5.7,12.0
2019-11-28T23:00:00Z,2019-11-29T23:00:00Z,8.12,pm10,µg/m³,100.0,24,24,8.116666666666665,4.5,14.7
2019-11-29T23:00:00Z,2019-11-30T23:00:00Z,10.3,pm10,µg/m³,100.0,24,24,10.266666666666667,4.8,16.1
2019-11-30T23:00:00Z,2019-12-01T23:00:00Z,12.3,pm10,µg/m³,100.0,24,24,12.279166666666667,7.1,22.6
2019-12-01T23:00:00Z,2019-12-02T23:00:00Z,16.6,pm10,µg/m³,100.0,24,24,16.5875,6.6,29.2
2019-12-02T23:00:00Z,2019-12-03T23:00:00Z,14.8,pm10,µg/m³,100.0,24,24,14.791666666666666,7.6,27.8
2019-12-03T23:00:00Z,2019-12-04T23:00:00Z,29.1,pm10,µg/m³,100.0,24,24,29.05,17.3,56.4
2019-12-04T23:00:00Z,2019-12-05T23:00:00Z,57.7,pm10,µg/m³,100.0,24,24,57.650000000000006,40.8,84.3
2019-12-05T23:00:00Z,2019-12-06T23:00:00Z,21.4,pm10,µg/m³,100.0,24,24,21.441666666666663,6.4,46.8
2019-12-06T23:00:00Z,2019-12-07T23:00:00Z,5.26,pm10,µg/m³,100.0,24,24,5.258333333333334,2.7,9.0
2019-12-07T23:00:00Z,2019-12-08T23:00:00Z,5.87,pm10,µg/m³,100.0,24,24,5.869999999999999,0.1,18.9
2019-12-08T23:00:00Z,2019-12-09T23:00:00Z,14.9,pm10,µg/m³,4.0,1,24,14.9,14.9,14.9
2019-12-09T23:00:00Z,2019-12-10T23:00:00Z,12.9,pm10,µg/m³,96.0,23,24,12.852173913043476,7.9,17.7
2019-12-10T23:00:00Z,2019-12-11T23:00:00Z,6.96,pm10,µg/m³,100.0,24,24,6.962500000000001,1.0,14.3
2019-12-11T23:00:00Z,2019-12-12T23:00:00Z,4.44,pm10,µg/m³,100.0,24,24,4.443478260869566,1.7,9.0
2019-12-12T23:00:00Z,2019-12-13T23:00:00Z,7.79,pm10,µg/m³,100.0,24,24,7.787500000000001,2.5,21.5
2019-12-13T23:00:00Z,2019-12-14T23:00:00Z,10.5,pm10,µg/m³,100.0,24,24,10.468181818181817,0.4,16.3
2019-12-14T23:00:00Z,2019-12-15T23:00:00Z,5.65,pm10,µg/m³,100.0,24,24,5.654545454545454,0.0,14.2
2019-12-15T23:00:00Z,2019-12-16T23:00:00Z,9.58,pm10,µg/m³,100.0,24,24,9.578260869565218,0.0,33.7
2019-12-16T23:00:00Z,2019-12-17T23:00:00Z,9.68,pm10,µg/m³,100.0,24,24,9.679166666666665,4.2,24.0
2019-12-17T23:00:00Z,2019-12-18T23:00:00Z,9.93,pm10,µg/m³,100.0,24,24,9.929166666666667,1.8,26.5
2019-12-18T23:00:00Z,2019-12-19T23:00:00Z,9.8,pm10,µg/m³,96.0,23,24,9.795652173913043,3.2,18.0
2019-12-19T23:00:00Z,2019-12-20T23:00:00Z,4.63,pm10,µg/m³,100.0,24,24,4.628571428571428,0.6,10.0
2019-12-20T23:00:00Z,2019-12-21T23:00:00Z,5.09,pm10,µg/m³,75.0,18,24,5.0888888888888895,3.1,8.9
2019-12-21T23:00:00Z,2019-12-22T23:00:00Z,8.31,pm10,µg/m³,92.0,22,24,8.313636363636364,3.1,15.1
2019-12-22T23:00:00Z,2019-12-23T23:00:00Z,14.9,pm10,µg/m³,100.0,24,24,14.891666666666667,9.6,19.8
2019-12-23T23:00:00Z,2019-12-24T23:00:00Z,10.7,pm10,µg/m³,100.0,24,24,10.689473684210528,0.4,17.1
2019-12-24T23:00:00Z,2019-12-25T23:00:00Z,16.8,pm10,µg/m³,100.0,24,24,16.75,6.5,29.2
2019-12-25T23:00:00Z,2019-12-26T23:00:00Z,14.1,pm10,µg/m³,100.0,24,24,14.125,5.2,24.8
2019-12-26T23:00:00Z,2019-12-27T23:00:00Z,9.58,pm10,µg/m³,100.0,24,24,9.583333333333332,0.1,20.9
2019-12-27T23:00:00Z,2019-12-28T23:00:00Z,7.86,pm10,µg/m³,100.0,24,24,7.858333333333333,4.5,14.1
2019-12-28T23:00:00Z,2019-12-29T23:00:00Z,19.6,pm10,µg/m³,100.0,24,24,19.595833333333335,7.4,51.8
2019-12-29T23:00:00Z,2019-12-30T23:00:00Z,33.2,pm10,µg/m³,100.0,24,24,33.233333333333334,13.0,53.0
2019-12-30T23:00:00Z,2019-12-31T23:00:00Z,7.86,pm10,µg/m³,100.0,24,24,7.858333333333333,4.3,11.7
2019-12-31T23:00:00Z,2020-01-01T23:00:00Z,9.56,pm10,µg/m³,58.0,14,24,9.564285714285713,4.3,16.3
2020-01-01T23:00:00Z,2020-01-02T23:00:00Z,5.51,pm10,µg/m³,100.0,24,24,5.512499999999999,1.3,12.8
2020-01-02T23:00:00Z,2020-01-03T23:00:00Z,8.01,pm10,µg/m³,100.0,24,24,8.012500000000001,3.8,13.5
2020-01-03T23:00:00Z,2020-01-04T23:00:00Z,13.9,pm10,µg/m³,100.0,24,24,13.866666666666665,10.6,17.5
2020-01-04T23:00:00Z,2020-01-05T23:00:00Z,12.2,pm10,µg/m³,100.0,24,24,12.158333333333337,2.6,53.2
2020-01-05T23:00:00Z,2020-01-06T23:00:00Z,17.2,pm10,µg/m³,100.0,24,24,17.195833333333336,5.5,67.3
2020-01-06T23:00:00Z,2020-01-07T23:00:00Z,6.65,pm10,µg/m³,100.0,24,24,6.650000000000001,2.2,15.0
2020-01-07T23:00:00Z,2020-01-08T23:00:00Z,5.2,pm10,µg/m³,4.0,1,24,5.2,5.2,5.2
2020-01-08T23:00:00Z,2020-01-09T23:00:00Z,3.92,pm10,µg/m³,96.0,23,24,3.9217391304347835,0.9,7.5
2020-01-09T23:00:00Z,2020-01-10T23:00:00Z,7.63,pm10,µg/m³,100.0,24,24,7.625,2.2,14.2
2020-01-10T23:00:00Z,2020-01-11T23:00:00Z,7.5,pm10,µg/m³,100.0,24,24,7.5041666666666655,1.8,13.0
2020-01-11T23:00:00Z,2020-01-12T23:00:00Z,7.72,pm10,µg/m³,100.0,24,24,7.720833333333334,4.3,11.2
2020-01-12T23:00:00Z,2020-01-13T23:00:00Z,4.24,pm10,µg/m³,100.0,24,24,4.239130434782608,0.1,8.4
2020-01-13T23:00:00Z,2020-01-14T23:00:00Z,4.05,pm10,µg/m³,100.0,24,24,4.054166666666667,1.2,7.0
2020-01-14T23:00:00Z,2020-01-15T23:00:00Z,9.59,pm10,µg/m³,100.0,24,24,9.591666666666667,4.6,15.3
2020-01-15T23:00:00Z,2020-01-16T23:00:00Z,7.01,pm10,µg/m³,100.0,24,24,7.0125,4.5,12.0
2020-01-16T23:00:00Z,2020-01-17T23:00:00Z,6.37,pm10,µg/m³,100.0,24,24,6.370833333333333,2.7,11.9
2020-01-17T23:00:00Z,2020-01-18T23:00:00Z,11.5,pm10,µg/m³,100.0,24,24,11.45833333333333,5.8,23.9
2020-01-18T23:00:00Z,2020-01-19T23:00:00Z,15.7,pm10,µg/m³,100.0,24,24,15.725,9.3,23.4
2020-01-19T23:00:00Z,2020-01-20T23:00:00Z,15.1,pm10,µg/m³,100.0,24,24,15.066666666666668,10.4,20.2
2020-01-20T23:00:00Z,2020-01-21T23:00:00Z,19.6,pm10,µg/m³,100.0,24,24,19.554166666666664,13.1,35.4
2020-01-21T23:00:00Z,2020-01-22T23:00:00Z,29.3,pm10,µg/m³,75.0,18,24,29.29444444444444,17.4,35.7
2020-01-22T23:00:00Z,2020-01-23T23:00:00Z,23.6,pm10,µg/m³,100.0,24,24,23.583333333333332,15.7,32.4
2020-01-23T23:00:00Z,2020-01-24T23:00:00Z,35.1,pm10,µg/m³,100.0,24,24,35.12916666666667,23.7,47.2
2020-01-24T23:00:00Z,2020-01-25T23:00:00Z,56.3,pm10,µg/m³,100.0,24,24,56.316666666666656,45.4,76.0
2020-01-25T23:00:00Z,2020-01-26T23:00:00Z,27.1,pm10,µg/m³,100.0,24,24,27.120833333333326,11.3,84.1
2020-01-26T23:00:00Z,2020-01-27T23:00:00Z,7.7,pm10,µg/m³,100.0,24,24,7.699999999999997,0.7,16.7
2020-01-27T23:00:00Z,2020-01-28T23:00:00Z,6.12,pm10,µg/m³,100.0,24,24,6.120833333333334,1.8,12.3
2020-01-28T23:00:00Z,2020-01-29T23:00:00Z,8.43,pm10,µg/m³,100.0,24,24,8.433333333333332,3.1,13.5
2020-01-29T23:00:00Z,2020-01-30T23:00:00Z,5.96,pm10,µg/m³,100.0,24,24,5.961904761904764,0.1,20.3
2020-01-30T23:00:00Z,2020-01-31T23:00:00Z,1.78,pm10,µg/m³,63.0,15,24,1.775,0.2,5.3
2020-02-02T23:00:00Z,2020-02-03T23:00:00Z,18.5,pm10,µg/m³,46.0,11,24,18.518181818181816,7.9,28.7
2020-02-03T23:00:00Z,2020-02-04T23:00:00Z,7.68,pm10,µg/m³,100.0,24,24,7.675,0.1,19.2
2020-02-04T23:00:00Z,2020-02-05T23:00:00Z,13.0,pm10,µg/m³,100.0,24,24,13.041666666666664,3.5,23.6
2020-02-05T23:00:00Z,2020-02-06T23:00:00Z,10.6,pm10,µg/m³,100.0,24,24,10.625000000000002,0.9,20.0
2020-02-06T23:00:00Z,2020-02-07T23:00:00Z,22.9,pm10,µg/m³,4.0,1,24,22.9,22.9,22.9
2020-02-07T23:00:00Z,2020-02-08T23:00:00Z,12.3,pm10,µg/m³,96.0,23,24,12.265217391304349,8.6,15.9
2020-02-08T23:00:00Z,2020-02-09T23:00:00Z,7.49,pm10,µg/m³,100.0,24,24,7.4875,1.1,14.1
2020-02-09T23:00:00Z,2020-02-10T23:00:00Z,20.2,pm10,µg/m³,100.0,24,24,20.154166666666665,0.2,31.5
2020-02-10T23:00:00Z,2020-02-11T23:00:00Z,10.6,pm10,µg/m³,100.0,24,24,10.608333333333334,5.0,23.4
2020-02-11T23:00:00Z,2020-02-12T23:00:00Z,10.1,pm10,µg/m³,96.0,23,24,10.082608695652175,6.6,15.1
2020-02-12T23:00:00Z,2020-02-13T23:00:00Z,9.84,pm10,µg/m³,100.0,24,24,9.8375,3.6,21.5
2020-02-13T23:00:00Z,2020-02-14T23:00:00Z,13.3,pm10,µg/m³,100.0,24,24,13.333333333333334,7.2,19.9
2020-02-14T23:00:00Z,2020-02-15T23:00:00Z,17.7,pm10,µg/m³,100.0,24,24,17.745833333333334,10.5,22.7
2020-02-15T23:00:00Z,2020-02-16T23:00:00Z,8.56,pm10,µg/m³,100.0,24,24,8.562500000000002,3.4,15.0
2020-02-16T23:00:00Z,2020-02-17T23:00:00Z,4.35,pm10,µg/m³,100.0,24,24,4.347826086956522,0.0,9.1
2020-02-17T23:00:00Z,2020-02-18T23:00:00Z,9.4,pm10,µg/m³,100.0,24,24,9.395833333333336,5.8,15.7
2020-02-18T23:00:00Z,2020-02-19T23:00:00Z,10.0,pm10,µg/m³,88.0,21,24,10.047619047619047,1.8,19.3
2020-02-19T23:00:00Z,2020-02-20T23:00:00Z,8.58,pm10,µg/m³,100.0,24,24,8.579166666666667,4.0,15.4
2020-02-20T23:00:00Z,2020-02-21T23:00:00Z,12.4,pm10,µg/m³,100.0,24,24,12.354166666666666,4.8,21.4
2020-02-21T23:00:00Z,2020-02-22T23:00:00Z,12.1,pm10,µg/m³,100.0,24,24,12.054166666666667,8.9,17.4
2020-02-22T23:00:00Z,2020-02-23T23:00:00Z,7.44,pm10,µg/m³,100.0,24,24,7.441666666666667,2.2,11.6
2020-02-23T23:00:00Z,2020-02-24T23:00:00Z,1.94,pm10,µg/m³,46.0,11,24,1.9444444444444444,0.5,3.4
2020-02-24T23:00:00Z,2020-02-25T23:00:00Z,3.69,pm10,µg/m³,58.0,14,24,3.692857142857144,1.3,5.1
2020-02-25T23:00:00Z,2020-02-26T23:00:00Z,7.62,pm10,µg/m³,100.0,24,24,7.6208333333333345,2.4,13.6
2020-02-26T23:00:00Z,2020-02-27T23:00:00Z,6.46,pm10,µg/m³,100.0,24,24,6.460869565217393,0.4,13.6
2020-02-27T23:00:00Z,2020-02-28T23:00:00Z,15.7,pm10,µg/m³,100.0,24,24,15.695833333333333,4.2,44.1
2020-02-28T23:00:00Z,2020-02-29T23:00:00Z,24.8,pm10,µg/m³,100.0,24,24,24.833333333333332,2.6,51.2
2020-02-29T23:00:00Z,2020-03-01T23:00:00Z,5.6,pm10,µg/m³,100.0,24,24,5.595652173913044,1.6,12.4
2020-03-01T23:00:00Z,2020-03-02T23:00:00Z,4.96,pm10,µg/m³,100.0,24,24,4.963636363636363,0.7,8.2
2020-03-02T23:00:00Z,2020-03-03T23:00:00Z,7.82,pm10,µg/m³,100.0,24,24,7.820833333333333,2.2,12.5
2020-03-03T23:00:00Z,2020-03-04T23:00:00Z,6.84,pm10,µg/m³,100.0,24,24,6.841666666666668,2.1,11.9
2020-03-04T23:00:00Z,2020-03-05T23:00:00Z,4.39,pm10,µg/m³,100.0,24,24,4.38695652173913,1.3,16.2
2020-03-05T23:00:00Z,2020-03-06T23:00:00Z,10.0,pm10,µg/m³,100.0,24,24,10.016666666666667,5.4,15.7
2020-03-06T23:00:00Z,2020-03-07T23:00:00Z,8.17,pm10,µg/m³,96.0,23,24,8.173913043478262,2.5,13.7
2020-03-07T23:00:00Z,2020-03-08T23:00:00Z,11.3,pm10,µg/m³,4.0,1,24,11.3,11.3,11.3
2020-03-08T23:00:00Z,2020-03-09T23:00:00Z,10.5,pm10,µg/m³,96.0,23,24,10.539130434782608,2.1,14.8
2020-03-09T23:00:00Z,2020-03-10T23:00:00Z,3.42,pm10,µg/m³,96.0,23,24,3.421739130434782,0.0,11.6
2020-03-10T23:00:00Z,2020-03-11T23:00:00Z,2.57,pm10,µg/m³,100.0,24,24,2.565217391304348,0.2,7.4
2020-03-11T23:00:00Z,2020-03-12T23:00:00Z,7.52,pm10,µg/m³,100.0,24,24,7.520833333333333,2.7,12.7
2020-03-12T23:00:00Z,2020-03-13T23:00:00Z,12.1,pm10,µg/m³,100.0,24,24,12.062500000000002,6.5,21.3
2020-03-13T23:00:00Z,2020-03-14T23:00:00Z,11.2,pm10,µg/m³,100.0,24,24,11.166666666666666,6.5,18.4
2020-03-14T23:00:00Z,2020-03-15T23:00:00Z,8.23,pm10,µg/m³,100.0,24,24,8.231818181818182,2.7,12.8
2020-03-15T23:00:00Z,2020-03-16T23:00:00Z,15.1,pm10,µg/m³,92.0,22,24,15.086363636363636,7.6,30.8
2020-03-16T23:00:00Z,2020-03-17T23:00:00Z,25.2,pm10,µg/m³,100.0,24,24,25.245833333333337,10.3,43.7
2020-03-17T23:00:00Z,2020-03-18T23:00:00Z,23.6,pm10,µg/m³,100.0,24,24,23.579166666666666,11.7,37.0
2020-03-18T23:00:00Z,2020-03-19T23:00:00Z,20.6,pm10,µg/m³,100.0,24,24,20.637500000000003,12.8,29.4
2020-03-19T23:00:00Z,2020-03-20T23:00:00Z,25.3,pm10,µg/m³,100.0,24,24,25.329166666666666,15.6,51.6
2020-03-20T23:00:00Z,2020-03-21T23:00:00Z,20.9,pm10,µg/m³,100.0,24,24,20.879166666666666,3.5,41.8
2020-03-21T23:00:00Z,2020-03-22T23:00:00Z,8.06,pm10,µg/m³,100.0,24,24,8.058333333333335,2.6,19.3
2020-03-22T23:00:00Z,2020-03-23T23:00:00Z,11.1,pm10,µg/m³,54.0,13,24,11.115384615384615,7.5,19.3
2020-03-23T23:00:00Z,2020-03-24T23:00:00Z,12.0,pm10,µg/m³,100.0,24,24,11.950000000000003,6.8,18.3
2020-03-24T23:00:00Z,2020-03-25T23:00:00Z,18.5,pm10,µg/m³,100.0,24,24,18.541666666666664,10.7,32.9
2020-03-25T23:00:00Z,2020-03-26T23:00:00Z,21.7,pm10,µg/m³,100.0,24,24,21.72083333333333,16.9,30.1
2020-03-26T23:00:00Z,2020-03-27T23:00:00Z,28.4,pm10,µg/m³,100.0,24,24,28.3875,17.6,53.3
2020-03-27T23:00:00Z,2020-03-28T23:00:00Z,50.5,pm10,µg/m³,100.0,24,24,50.520833333333336,35.0,65.9
2020-03-28T23:00:00Z,2020-03-29T22:00:00Z,17.0,pm10,µg/m³,96.0,23,24,17.01739130434782,9.9,45.4
2020-03-29T22:00:00Z,2020-03-30T22:00:00Z,10.0,pm10,µg/m³,100.0,24,24,10.012500000000001,6.1,17.7
2020-03-30T22:00:00Z,2020-03-31T22:00:00Z,10.7,pm10,µg/m³,100.0,24,24,10.675000000000002,4.3,18.2
2020-03-31T22:00:00Z,2020-04-01T22:00:00Z,15.3,pm10,µg/m³,100.0,24,24,15.300000000000002,9.9,21.1
2020-04-01T22:00:00Z,2020-04-02T22:00:00Z,20.1,pm10,µg/m³,100.0,24,24,20.070833333333333,8.5,29.9
2020-04-02T22:00:00Z,2020-04-03T22:00:00Z,13.4,pm10,µg/m³,100.0,24,24,13.416666666666666,6.1,23.4
2020-04-03T22:00:00Z,2020-04-04T22:00:00Z,19.9,pm10,µg/m³,100.0,24,24,19.916666666666668,7.4,33.4
2020-04-04T22:00:00Z,2020-04-05T22:00:00Z,10.7,pm10,µg/m³,100.0,24,24,10.674999999999999,4.1,20.3
2020-04-05T22:00:00Z,2020-04-06T22:00:00Z,10.9,pm10,µg/m³,100.0,24,24,10.854166666666666,7.7,16.8
2020-04-06T22:00:00Z,2020-04-07T22:00:00Z,21.8,pm10,µg/m³,8.0,2,24,21.75,15.5,28.0
2020-04-07T22:00:00Z,2020-04-08T22:00:00Z,14.8,pm10,µg/m³,92.0,22,24,14.822727272727274,10.4,20.2
2020-04-08T22:00:00Z,2020-04-09T22:00:00Z,16.1,pm10,µg/m³,100.0,24,24,16.137500000000003,10.3,23.6
2020-04-09T22:00:00Z,2020-04-10T22:00:00Z,18.7,pm10,µg/m³,100.0,24,24,18.716666666666665,11.7,26.9
2020-04-10T22:00:00Z,2020-04-11T22:00:00Z,19.0,pm10,µg/m³,100.0,24,24,18.958333333333332,13.0,26.5
2020-04-11T22:00:00Z,2020-04-12T22:00:00Z,14.1,pm10,µg/m³,100.0,24,24,14.133333333333331,8.8,23.0
2020-04-12T22:00:00Z,2020-04-13T22:00:00Z,17.8,pm10,µg/m³,100.0,24,24,17.845833333333335,9.5,45.5
2020-04-13T22:00:00Z,2020-04-14T22:00:00Z,15.3,pm10,µg/m³,100.0,24,24,15.345833333333337,11.3,20.7
